"searched_zipcode","searched_lat","searched_lng","searched_address","searched_state","searched_city","searched_metro","is_gh","latitude","longitude","distance","loc_name","loc_number","url","address","cuisines","delivery_fee_raw","delivery_fee","delivery_time_raw","delivery_time","service_fee","phone","review_count","review_rating","RunDate","restaurant_tags","delivery_type"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63327789","-73.99422455","0.24","Chiquita empanadas","2813899","https://www.grubhub.com/chiquita-empanadas-5208-13th-ave-brooklyn/2813899","5208 13th Ave","[""Empanadas"", ""Smoothies and Juices"", ""Wings""]","$1.99 delivery",1.99,"40-95",67.5,5.25,"3473568424",4,3.54,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.62743759","-73.99684907","0.26","Luz De Luna Café Restaurant","1414201","https://www.grubhub.com/luz-de-luna-caf-restaurant-6012-new-utrecht-ave-brooklyn/1414201","6012 New Utrecht Ave","[""Breakfast"", ""Cafe""]","$1.99 delivery",1.99,"25-50",37.5,10.00,"7184969056",22,3.80,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63383102","-73.99291993","0.31","Prime Time","2843550","https://www.grubhub.com/prime-time-5023-13th-ave-new-york/2843550","5023 13th Ave","[""Asian"", ""Burritos"", ""Salads"", ""Sandwiches""]","$1.99 delivery",1.99,"25-45",35.0,10.00,"7184992100",14,3.82,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.6301651","-74.00404358","0.34","Komorebi Full House","2854224","https://www.grubhub.com/komorebi-full-house-6201-11th-ave-brooklyn/2854224","6201 11th Ave","[""Salads"", ""Soup"", ""Sushi""]","$1.99 delivery",1.99,"25-45",35.0,10.00,"7188772828",22,3.92,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.625679","-73.998639","0.38","Sabor Andino","314523","https://www.grubhub.com/sabor-andino-6314-14th-ave-brooklyn/314523","6314 14th Ave","[""Breakfast"", ""Latin American"", ""Lunch Specials"", ""Mexican"", ""Sandwiches""]","$0 delivery",0.00,"30-45",37.5,0.00,"7182362030",393,4.58,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63285446","-74.00492859","0.4","Pho 60","777264","https://www.grubhub.com/pho-60-1001-60th-st-brooklyn/777264","1001 60th St","[""Asian"", ""Noodles"", ""Vietnamese""]","$1.99 delivery",1.99,"45-60",52.5,0.00,"7188857722",643,4.67,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63285446","-74.00492859","0.4","Sushi Bar Japan","2647959","https://www.grubhub.com/sushi-bar-japan-1001-60th-st-brooklyn/2647959","1001 60th St","[""Japanese"", ""Sushi""]","$0 delivery",0.00,"45-65",55.0,0.00,"7186900501",8,3.57,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63542175","-73.99205018","0.42","Amnon’s Pizza","2039657","https://www.grubhub.com/amnons-pizza-4814-13th-ave-brooklyn/2039657","4814 13th Ave","[""Pizza"", ""Salads""]","$1.99 delivery",1.99,"30-45",37.5,5.25,"7188511759",24,3.81,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63291931","-74.00556946","0.43","The Ice Cream Shop","2719975","https://www.grubhub.com/the-ice-cream-shop-6001-fort-hamilton-pkwy-brooklyn/2719975","6001 Fort Hamilton Pkwy","[""Convenience"", ""Dessert"", ""Ice Cream""]","$1.99 delivery",1.99,"25-30",27.5,5.25,"7186195994",7,3.73,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63291931","-74.00556946","0.43","60th Street Convenience Inc","3035725","https://www.grubhub.com/60th-street-convenience-inc-6001-fort-hamilton-pkwy-brooklyn/3035725","6001 Fort Hamilton Pkwy","[""Alcohol"", ""Convenience""]","$1.99 delivery",1.99,"25-35",30.0,5.25,"7186195994",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.62495422","-73.99945832","0.43","China Royal","3279997","https://www.grubhub.com/china-royal-1377-65th-street-brooklyn/3279997","1377 65th Street","[""Chinese"", ""Healthy"", ""Soup"", ""Vegetarian""]","$1.99 delivery",1.99,"25-40",32.5,10.00,"7182366222",0,0.00,"2022-04-25 07:01:11","","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.62491226","-73.99935151","0.43","Marios Pizza","2407162","https://www.grubhub.com/marios-pizza-6424-14th-ave-kings/2407162","6424 14th Ave","[""Calzones"", ""Italian"", ""Pizza"", ""Salads""]","$0 delivery",0.00,"25-40",32.5,0.00,"7182325440",48,4.73,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.62472915","-73.998909","0.44","Burger King","3011145","https://www.grubhub.com/burger-king-6413-14th-ave-brooklyn/3011145","6413 14th Ave","[""American"", ""Dessert"", ""Fast Food"", ""Hamburgers"", ""Sandwiches""]","$1.99 delivery",1.99,"15-35",25.0,10.00,"8775851085",48,2.69,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.62913513","-74.0057602","0.44","Mama Rao's Restaurant","2139275","https://www.grubhub.com/mama-raos-restaurant-6408-11th-ave-brooklyn/2139275","6408 11th Ave","[""Dessert"", ""Salads"", ""Soup""]","$1.99 delivery",1.99,"25-55",40.0,5.25,"7187452269",35,4.32,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.6801033","-73.94929505","0.11","KFC","2519854","https://www.grubhub.com/kfc-495-nostrand-ave-brooklyn/2519854","495 Nostrand Ave.","[""American"", ""Bowls"", ""Chicken"", ""Fast Food"", ""Sandwiches"", ""Southern"", ""Wings""]","$2.99 delivery",2.99,"15-30",22.5,12.50,"7186224108",229,2.85,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68061447","-73.95096589","0.12","Papa Johns","2414571","https://www.grubhub.com/papa-johns-1257a-fulton-st-brooklyn/2414571","1257A Fulton St","[""Pizza""]","$3.99 delivery",3.99,"35-55",45.0,0.00,"7183997272",121,4.12,"2022-04-25 07:01:11","[""OPTED_OUT_OF_SCHEDULED_ORDERS"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68064117","-73.950737","0.13","TAQWA HALAL DELI & RESTAURANT","3102926","https://www.grubhub.com/taqwa-halal-deli--restaurant-1263-fulton-street-brooklyn/3102926","1263 Fulton Street","[""Chicken"", ""Chinese"", ""Dessert"", ""Gyro"", ""Hamburgers"", ""Indian"", ""Salads"", ""Sandwiches"", ""Seafood"", ""Soup""]","$1.99 delivery",1.99,"30-55",42.5,5.25,"7185522395",4,3.49,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68066406","-73.95033265","0.13","McDonald's ","2868267","https://www.grubhub.com/mcdonalds-1275-fulton-st-brooklyn/2868267","1275 Fulton St","[""American"", ""Breakfast"", ""Coffee and Tea"", ""Fast Food"", ""Hamburgers""]","$1.99 delivery",1.99,"15-20",17.5,10.00,"7182334323",172,3.57,"2022-04-25 07:01:11","[""GFR_AS_POS_COMPANION"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68061828","-73.95001221","0.13","Crab Du Jour","2422001","https://www.grubhub.com/crab-du-jour-1285-fulton-st-brookyn/2422001","1285 Fulton St","[""American"", ""Cajun"", ""Kids Menu"", ""Salads"", ""Seafood"", ""Soup"", ""Southern"", ""Subs"", ""Wings""]","$1.99 delivery",1.99,"20-40",30.0,5.25,"7187011688",90,3.90,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.6806488","-73.94948578","0.14","Taco Bell","978422","https://www.grubhub.com/taco-bell-491-nostrand-ave-brooklyn/978422","491 Nostrand Ave","[""Bowls"", ""Breakfast"", ""Burritos"", ""Chicken"", ""Coffee and Tea"", ""Dessert"", ""Fast Food"", ""Mexican"", ""Potato"", ""Steak"", ""Tacos"", ""Vegetarian""]","$2.99 delivery",2.99,"25-45",35.0,12.50,"7184844278",4428,2.64,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68066787","-73.94932557","0.15","Burger King","744137","https://www.grubhub.com/burger-king-1297-fulton-st-brooklyn/744137","1297 Fulton St","[""American"", ""Dessert"", ""Fast Food"", ""Hamburgers"", ""Sandwiches""]","$1.99 delivery",1.99,"20-25",22.5,11.00,"3475339880",1284,4.31,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68065643","-73.95205689","0.15","Bed & Breakfast Burrito Co","3221631","https://www.grubhub.com/bed--breakfast-burrito-co-1237-fulton-st-brooklyn/3221631","1237 Fulton St","[""Breakfast""]","$1.99 delivery",1.99,"30-50",40.0,5.25,"5162881012",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.62460708","-73.99969483","0.46","Dunkin'","1162527","https://www.grubhub.com/dunkin-6502-14th-ave-brooklyn/1162527","6502 14th Ave","[""Bagels"", ""Bakery"", ""Breakfast"", ""Cafe"", ""Coffee and Tea"", ""Donuts""]","$1.99 delivery",1.99,"15-20",17.5,20.00,"8774144477",57,3.17,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68065643","-73.95205689","0.15","Cafe-Teria","3221740","https://www.grubhub.com/cafe-teria-1237-fulton-st-brooklyn/3221740","1237 Fulton St","[""Cafe""]","$1.99 delivery",1.99,"20-40",30.0,5.25,"5162881012",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73186111","-73.98863221","0.08","Westside Market Sweets","1428588","https://www.grubhub.com/westside-market-sweets-84-third-ave-new-york/1428588","84 Third Ave","[""Dessert"", ""Gluten-Free"", ""Ice Cream"", ""Snacks""]","$0 delivery",0.00,"30-45",37.5,0.00,"2122538400",3,3.65,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.62515","-74.002016","0.47","Meze","80876","https://www.grubhub.com/meze-6601-13th-ave-brooklyn/80876","6601 13th Ave","[""Greek"", ""Hamburgers"", ""Lunch Specials"", ""Mediterranean"", ""Seafood"", ""Wraps""]","$0 delivery",0.00,"45-65",55.0,0.00,"7182346393",1595,4.37,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.6803627","-73.95262909","0.15","Basquiat's Bottle","2030827","https://www.grubhub.com/basquiats-bottle-1198-fulton-st-brooklyn/2030827","1198 Fulton St","[]","$0 delivery",0.00,"30-45",37.5,5.25,"3475338288",34,3.90,"2022-04-25 07:01:11","[""BLACK_OWNED"", ""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73186111","-73.98863221","0.08","Maria's Famous Cheesecake","1425773","https://www.grubhub.com/marias-famous-cheesecake-84-third-ave-new-york/1425773","84 Third Ave","[""American"", ""Dessert"", ""Snacks""]","$1.99 delivery",1.99,"35-65",50.0,5.25,"2122538400",4,3.29,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.6380043","-73.99951172","0.49","Bodai Kosher Vegetarian","1117303","https://www.grubhub.com/bodai-kosher-vegetarian-5015-10th-ave-brooklyn/1117303","5015 10th Ave","[""Asian"", ""Chinese"", ""Kosher-Style"", ""Lunch Specials"", ""Noodles"", ""Soup"", ""Vegetarian""]","$1.99 delivery",1.99,"30-50",40.0,5.25,"9293243582",176,4.24,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.681385","-73.949801","0.18","Ma's Fish & Chips Plus","299104","https://www.grubhub.com/mas-fish--chips-plus-508-nostrand-ave-brooklyn/299104","508 Nostrand Ave","[""Chicken"", ""Lunch Specials"", ""Sandwiches"", ""Seafood"", ""Soul Food""]","$1.99 delivery",1.99,"25-45",35.0,5.25,"3479554646",1277,4.10,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.7331583","-73.9861641","0.08","211 New Taco Grill","352644","https://www.grubhub.com/211-new-taco-grill-211-e-14th-st-new-york/352644","211 E 14th St","[""Burritos"", ""Lunch Specials"", ""Mexican"", ""Pizza"", ""Salads""]","$2.99 delivery",2.99,"25-45",35.0,0.00,"2123533728",2341,4.94,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63804244","-73.99945069","0.49","Milk N Honey","2918184","https://www.grubhub.com/milk-n-honey-5013-10th-ave-brooklyn/2918184","5013 10th Ave","[""Asian"", ""Breakfast"", ""Pizza"", ""Sandwiches"", ""Sushi""]","$1.99 delivery",1.99,"25-40",32.5,5.25,"7188714319",3,3.47,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.67624664","-73.94978333","0.18","Chris Caribbean Restaurant","1685816","https://www.grubhub.com/chris-caribbean-restaurant-613-nostrand-ave-brooklyn/1685816","613 Nostrand Ave","[""Caribbean"", ""Jamaican"", ""Smoothies and Juices""]","$1.99 delivery",1.99,"30-50",40.0,5.25,"3472401669",190,3.13,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.62408828","-74.00023652","0.5","Homemade Taqueria","2329565","https://www.grubhub.com/homemade-taqueria-6602-14th-ave-brooklyn/2329565","6602 14th Ave","[""Burritos"", ""Empanadas"", ""Mexican"", ""Tacos""]","$0 delivery",0.00,"30-45",37.5,0.00,"7183335506",189,3.97,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.733014","-73.986041","0.08","Hawkers","319088","https://www.grubhub.com/hawkers-225-e-14th-st-new-york/319088","225 E 14th St","[""Asian"", ""Chinese"", ""Japanese"", ""Lunch Specials"", ""Sushi"", ""Thai""]","$3.99 delivery",3.99,"35-40",37.5,0.00,"9176893481",8325,3.90,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.67624664","-73.94978333","0.18","Fresh deli and Grocery","3173734","https://www.grubhub.com/fresh-deli-and-grocery-613-nostrand-ave-brooklyn/3173734","613 Nostrand Ave.","[""Breakfast"", ""Hamburgers"", ""Sandwiches"", ""Wraps""]","$1.99 delivery",1.99,"20-40",30.0,5.25,"6462676105",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63835906","-73.99809266","0.5","Smashmouth Burgers","2364828","https://www.grubhub.com/smashmouth-burgers-4906-fort-hamilton-pkwy-brooklyn/2364828","4906 Fort Hamilton Pkwy","[""Hamburgers""]","$2.49 delivery",2.49,"15-30",22.5,5.25,"3474250550",5,3.24,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73317337","-73.98614502","0.08","Happy Burrito","1406869","https://www.grubhub.com/happy-burrito-211-e-14th-st-new-york/1406869","211 E 14th St","[""Burritos"", ""Chicken"", ""Diner"", ""Grill"", ""Latin American"", ""Mexican"", ""Pizza"", ""Salads"", ""Steak"", ""Tacos""]","$2.99 delivery",2.99,"25-45",35.0,0.00,"2125058899",977,4.86,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68152618","-73.95332337","0.23","Tillys BKLYN","2036749","https://www.grubhub.com/tillys-bklyn-1223-bedford-ave-brooklyn/2036749","1223 Bedford Ave","[""Breakfast"", ""Pizza""]","$1.99 delivery",1.99,"30-55",42.5,5.25,"3474251251",36,4.01,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63835906","-73.99809266","0.5","Brekkie Bagels","2364445","https://www.grubhub.com/brekkie-bagels-4906-fort-hamilton-pkwy-brooklyn/2364445","4906 Fort Hamilton Pkwy","[""Bagels"", ""Breakfast""]","$2.49 delivery",2.49,"20-35",27.5,5.25,"3474250550",6,3.30,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.7317276","-73.98614502","0.08","Old Fashion Pizzeria","2746866","https://www.grubhub.com/old-fashion-pizzeria-244-e-13th-st-new-york/2746866","244 E 13th St","[""Pizza""]","$1.99 delivery",1.99,"25-40",32.5,10.00,"2125051781",15,4.02,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","$0 with GH+","40.68002319","-73.94651795","0.23","Applebee's","912792","https://www.grubhub.com/applebees-1360-fulton-st-brooklyn/912792","1360 Fulton St","[""American"", ""Breakfast"", ""Chicken"", ""Hamburgers"", ""Pasta"", ""Salads"", ""Sandwiches"", ""Wings""]","$3.99 delivery",3.99,"30-35",32.5,10.00,"7189438000",754,3.41,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","$0 with GH+","40.63835906","-73.99809266","0.5","Breakfast Beauties","2364593","https://www.grubhub.com/breakfast-beauties-4906-fort-hamilton-pkwy-brooklyn/2364593","4906 Fort Hamilton Pkwy","[""Breakfast""]","$2.49 delivery",2.49,"20-35",27.5,5.25,"3474250550",20,3.59,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","$0 with GH+","40.73143919187134","-73.98817533558197","0.08","Heavenly Market and Deli","658677","https://www.grubhub.com/heavenly-market-and-deli-77-3rd-ave-new-york/658677","77 3rd Ave","[""Breakfast"", ""Deli"", ""Dessert"", ""Grocery Items"", ""Ice Cream"", ""Lunch Specials"", ""Organic"", ""Salads"", ""Sandwiches"", ""Smoothies and Juices""]","$1.99 delivery",1.99,"20-30",25.0,10.00,"2122600060",550,3.71,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
